run_id,ts_ms,event_type,frame_id,participant_id,lighting,background,distance_m,gesture_true,gesture_pred,confidence,stable_ms,threshold,command_sent,command_block_reason,drone_state,battery_pct,height_cm,command_ts_ms,ack_ts_ms,drone_motion_ts_ms,e2e_latency_ms,notes
20260207_010313,1770447799523,frame,0,P1,normal,clean,0.5,,none,0.0,0,0.8,none,none,,,,,,,,
20260207_010313,1770447800731,frame,1,P1,normal,clean,0.5,,none,0.0,1208,0.8,none,none,,,,,,,,
20260207_010313,1770447800761,frame,2,P1,normal,clean,0.5,,none,0.0,1238,0.8,none,none,,,,,,,,
20260207_010313,1770447800792,frame,3,P1,normal,clean,0.5,,none,0.0,1269,0.8,none,none,,,,,,,,
20260207_010313,1770447800810,frame,4,P1,normal,clean,0.5,,none,0.0,1287,0.8,none,none,,,,,,,,
20260207_010313,1770447800838,frame,5,P1,normal,clean,0.5,,none,0.0,1315,0.8,none,none,,,,,,,,
20260207_010313,1770447800885,frame,6,P1,normal,clean,0.5,,none,0.0,1362,0.8,none,none,,,,,,,,
20260207_010313,1770447800916,frame,7,P1,normal,clean,0.5,,none,0.0,1393,0.8,none,none,,,,,,,,
20260207_010313,1770447800947,frame,8,P1,normal,clean,0.5,,none,0.0,1424,0.8,none,none,,,,,,,,
20260207_010313,1770447800978,frame,9,P1,normal,clean,0.5,,none,0.0,1455,0.8,none,none,,,,,,,,
20260207_010313,1770447801010,frame,10,P1,normal,clean,0.5,,none,0.0,1487,0.8,none,none,,,,,,,,
20260207_010313,1770447801042,frame,11,P1,normal,clean,0.5,,none,0.0,1519,0.8,none,none,,,,,,,,
20260207_010313,1770447801073,frame,12,P1,normal,clean,0.5,,none,0.0,1550,0.8,none,none,,,,,,,,
20260207_010313,1770447801104,frame,13,P1,normal,clean,0.5,,none,0.0,1581,0.8,none,none,,,,,,,,
20260207_010313,1770447801135,frame,14,P1,normal,clean,0.5,,none,0.0,1612,0.8,none,none,,,,,,,,
20260207_010313,1770447801165,frame,15,P1,normal,clean,0.5,,none,0.0,1642,0.8,none,none,,,,,,,,
20260207_010313,1770447801212,frame,16,P1,normal,clean,0.5,,none,0.0,1689,0.8,none,none,,,,,,,,
20260207_010313,1770447801258,frame,17,P1,normal,clean,0.5,,none,0.0,1735,0.8,none,none,,,,,,,,
20260207_010313,1770447801289,frame,18,P1,normal,clean,0.5,,none,0.0,1766,0.8,none,none,,,,,,,,
20260207_010313,1770447801320,frame,19,P1,normal,clean,0.5,,none,0.0,1797,0.8,none,none,,,,,,,,
20260207_010313,1770447801350,frame,20,P1,normal,clean,0.5,,none,0.0,1827,0.8,none,none,,,,,,,,
20260207_010313,1770447801381,frame,21,P1,normal,clean,0.5,,none,0.0,1858,0.8,none,none,,,,,,,,
20260207_010313,1770447801404,frame,22,P1,normal,clean,0.5,,none,0.0,1881,0.8,none,none,,,,,,,,
20260207_010313,1770447801436,frame,23,P1,normal,clean,0.5,,none,0.0,1913,0.8,none,none,,,,,,,,
20260207_010313,1770447801475,frame,24,P1,normal,clean,0.5,,none,0.0,1952,0.8,none,none,,,,,,,,
20260207_010313,1770447801506,frame,25,P1,normal,clean,0.5,,none,0.0,1983,0.8,none,none,,,,,,,,
20260207_010313,1770447801537,frame,26,P1,normal,clean,0.5,,none,0.0,2014,0.8,none,none,,,,,,,,
20260207_010313,1770447801568,frame,27,P1,normal,clean,0.5,,none,0.0,2045,0.8,none,none,,,,,,,,
20260207_010313,1770447801598,frame,28,P1,normal,clean,0.5,,none,0.0,2075,0.8,none,none,,,,,,,,
20260207_010313,1770447801659,frame,29,P1,normal,clean,0.5,,none,0.0,2136,0.8,none,none,,,,,,,,
20260207_010313,1770447801689,frame,30,P1,normal,clean,0.5,,none,0.0,2166,0.8,none,none,,,,,,,,
20260207_010313,1770447801720,frame,31,P1,normal,clean,0.5,,none,0.0,2197,0.8,none,none,,,,,,,,
20260207_010313,1770447801751,frame,32,P1,normal,clean,0.5,,none,0.0,2228,0.8,none,none,,,,,,,,
20260207_010313,1770447801782,frame,33,P1,normal,clean,0.5,,none,0.0,2259,0.8,none,none,,,,,,,,
20260207_010313,1770447801804,frame,34,P1,normal,clean,0.5,,none,0.0,2281,0.8,none,none,,,,,,,,
20260207_010313,1770447801837,frame,35,P1,normal,clean,0.5,,none,0.0,2314,0.8,none,none,,,,,,,,
20260207_010313,1770447801870,frame,36,P1,normal,clean,0.5,,none,0.0,2347,0.8,none,none,,,,,,,,
20260207_010313,1770447801896,frame,37,P1,normal,clean,0.5,,none,0.0,2373,0.8,none,none,,,,,,,,
20260207_010313,1770447801928,frame,38,P1,normal,clean,0.5,,none,0.0,2405,0.8,none,none,,,,,,,,
20260207_010313,1770447801953,frame,39,P1,normal,clean,0.5,,none,0.0,2430,0.8,none,none,,,,,,,,
20260207_010313,1770447801988,frame,40,P1,normal,clean,0.5,,none,0.0,2465,0.8,none,none,,,,,,,,
20260207_010313,1770447802034,frame,41,P1,normal,clean,0.5,,none,0.0,2511,0.8,none,none,,,,,,,,
20260207_010313,1770447802079,frame,42,P1,normal,clean,0.5,,none,0.0,2556,0.8,none,none,,,,,,,,
20260207_010313,1770447802110,frame,43,P1,normal,clean,0.5,,none,0.0,2587,0.8,none,none,,,,,,,,
20260207_010313,1770447802141,frame,44,P1,normal,clean,0.5,,none,0.0,2618,0.8,none,none,,,,,,,,
20260207_010313,1770447802172,frame,45,P1,normal,clean,0.5,,none,0.0,2649,0.8,none,none,,,,,,,,
20260207_010313,1770447802203,frame,46,P1,normal,clean,0.5,,none,0.0,2680,0.8,none,none,,,,,,,,
20260207_010313,1770447802235,frame,47,P1,normal,clean,0.5,,none,0.0,2712,0.8,none,none,,,,,,,,
20260207_010313,1770447802266,frame,48,P1,normal,clean,0.5,,none,0.0,2743,0.8,none,none,,,,,,,,
20260207_010313,1770447802298,frame,49,P1,normal,clean,0.5,,none,0.0,2775,0.8,none,none,,,,,,,,
20260207_010313,1770447802329,frame,50,P1,normal,clean,0.5,,none,0.0,2806,0.8,none,none,,,,,,,,
20260207_010313,1770447802363,frame,51,P1,normal,clean,0.5,,none,0.0,2840,0.8,none,none,,,,,,,,
20260207_010313,1770447802383,frame,52,P1,normal,clean,0.5,,none,0.0,2860,0.8,none,none,,,,,,,,
20260207_010313,1770447802432,frame,53,P1,normal,clean,0.5,,none,0.0,2909,0.8,none,none,,,,,,,,
20260207_010313,1770447802464,frame,54,P1,normal,clean,0.5,,none,0.0,2941,0.8,none,none,,,,,,,,
20260207_010313,1770447802498,frame,55,P1,normal,clean,0.5,,none,0.0,2975,0.8,none,none,,,,,,,,
20260207_010313,1770447802529,frame,56,P1,normal,clean,0.5,,none,0.0,3006,0.8,none,none,,,,,,,,
20260207_010313,1770447802561,frame,57,P1,normal,clean,0.5,,none,0.0,3038,0.8,none,none,,,,,,,,
20260207_010313,1770447802592,frame,58,P1,normal,clean,0.5,,none,0.0,3069,0.8,none,none,,,,,,,,
20260207_010313,1770447802639,frame,59,P1,normal,clean,0.5,,none,0.0,3116,0.8,none,none,,,,,,,,
20260207_010313,1770447802670,frame,60,P1,normal,clean,0.5,,none,0.0,3147,0.8,none,none,,,,,,,,
20260207_010313,1770447802702,frame,61,P1,normal,clean,0.5,,none,0.0,3179,0.8,none,none,,,,,,,,
20260207_010313,1770447802732,frame,62,P1,normal,clean,0.5,,none,0.0,3209,0.8,none,none,,,,,,,,
20260207_010313,1770447802763,frame,63,P1,normal,clean,0.5,,none,0.0,3240,0.8,none,none,,,,,,,,
20260207_010313,1770447802793,frame,64,P1,normal,clean,0.5,,none,0.0,3270,0.8,none,none,,,,,,,,
