run_id,ts_ms,event_type,frame_id,participant_id,lighting,background,distance_m,gesture_true,gesture_pred,confidence,stable_ms,threshold,command_sent,command_block_reason,drone_state,battery_pct,height_cm,command_ts_ms,ack_ts_ms,drone_motion_ts_ms,e2e_latency_ms,notes
20260207_011005,1770448217022,frame,31,P1,normal,clean,0.5,,none,0.0,2164,0.8,none,none,,,,,,,,
20260207_011005,1770448217054,frame,32,P1,normal,clean,0.5,,none,0.0,2196,0.8,none,none,,,,,,,,
20260207_011005,1770448217084,frame,33,P1,normal,clean,0.5,,none,0.0,2226,0.8,none,none,,,,,,,,
20260207_011005,1770448217107,frame,34,P1,normal,clean,0.5,,none,0.0,2249,0.8,none,none,,,,,,,,
20260207_011005,1770448217163,frame,35,P1,normal,clean,0.5,,none,0.0,2305,0.8,none,none,,,,,,,,
20260207_011005,1770448217194,frame,36,P1,normal,clean,0.5,,none,0.0,2336,0.8,none,none,,,,,,,,
20260207_011005,1770448217225,frame,37,P1,normal,clean,0.5,,none,0.0,2367,0.8,none,none,,,,,,,,
20260207_011005,1770448217257,frame,38,P1,normal,clean,0.5,,none,0.0,2399,0.8,none,none,,,,,,,,
20260207_011005,1770448217288,frame,39,P1,normal,clean,0.5,,none,0.0,2430,0.8,none,none,,,,,,,,
20260207_011005,1770448217319,frame,40,P1,normal,clean,0.5,,none,0.0,2461,0.8,none,none,,,,,,,,
20260207_011005,1770448217350,frame,41,P1,normal,clean,0.5,,none,0.0,2492,0.8,none,none,,,,,,,,
20260207_011005,1770448217374,frame,42,P1,normal,clean,0.5,,none,0.0,2516,0.8,none,none,,,,,,,,
20260207_011005,1770448217427,frame,43,P1,normal,clean,0.5,,none,0.0,2569,0.8,none,none,,,,,,,,
20260207_011005,1770448217457,frame,44,P1,normal,clean,0.5,,none,0.0,2599,0.8,none,none,,,,,,,,
20260207_011005,1770448217487,frame,45,P1,normal,clean,0.5,,none,0.0,2629,0.8,none,none,,,,,,,,
20260207_011005,1770448217517,frame,46,P1,normal,clean,0.5,,none,0.0,2659,0.8,none,none,,,,,,,,
20260207_011005,1770448217541,frame,47,P1,normal,clean,0.5,,none,0.0,2683,0.8,none,none,,,,,,,,
20260207_011005,1770448217568,frame,48,P1,normal,clean,0.5,,none,0.0,2710,0.8,none,none,,,,,,,,
20260207_011005,1770448217609,frame,49,P1,normal,clean,0.5,,none,0.0,2751,0.8,none,none,,,,,,,,
20260207_011005,1770448217640,frame,50,P1,normal,clean,0.5,,none,0.0,2782,0.8,none,none,,,,,,,,
20260207_011005,1770448217670,frame,51,P1,normal,clean,0.5,,none,0.0,2812,0.8,none,none,,,,,,,,
20260207_011005,1770448217700,frame,52,P1,normal,clean,0.5,,none,0.0,2842,0.8,none,none,,,,,,,,
20260207_011005,1770448217731,frame,53,P1,normal,clean,0.5,,none,0.0,2873,0.8,none,none,,,,,,,,
20260207_011005,1770448217762,frame,54,P1,normal,clean,0.5,,none,0.0,2904,0.8,none,none,,,,,,,,
20260207_011005,1770448217809,frame,55,P1,normal,clean,0.5,,none,0.0,2951,0.8,none,none,,,,,,,,
20260207_011005,1770448217840,frame,56,P1,normal,clean,0.5,,none,0.0,2982,0.8,none,none,,,,,,,,
20260207_011005,1770448217872,frame,57,P1,normal,clean,0.5,,none,0.0,3014,0.8,none,none,,,,,,,,
20260207_011005,1770448217904,frame,58,P1,normal,clean,0.5,,none,0.0,3046,0.8,none,none,,,,,,,,
20260207_011005,1770448217936,frame,59,P1,normal,clean,0.5,,none,0.0,3078,0.8,none,none,,,,,,,,
20260207_011005,1770448217967,frame,60,P1,normal,clean,0.5,,none,0.0,3109,0.8,none,none,,,,,,,,
20260207_011005,1770448218000,frame,61,P1,normal,clean,0.5,,none,0.0,3142,0.8,none,none,,,,,,,,
20260207_011005,1770448218031,frame,62,P1,normal,clean,0.5,,none,0.0,3173,0.8,none,none,,,,,,,,
20260207_011005,1770448218073,frame,63,P1,normal,clean,0.5,,none,0.0,3215,0.8,none,none,,,,,,,,
20260207_011005,1770448218104,frame,64,P1,normal,clean,0.5,,none,0.0,3246,0.8,none,none,,,,,,,,
20260207_011005,1770448218135,frame,65,P1,normal,clean,0.5,,none,0.0,3277,0.8,none,none,,,,,,,,
20260207_011005,1770448218167,frame,66,P1,normal,clean,0.5,,none,0.0,3309,0.8,none,none,,,,,,,,
20260207_011005,1770448218213,frame,67,P1,normal,clean,0.5,,none,0.0,3355,0.8,none,none,,,,,,,,
20260207_011005,1770448218244,frame,68,P1,normal,clean,0.5,,none,0.0,3386,0.8,none,none,,,,,,,,
20260207_011005,1770448218276,frame,69,P1,normal,clean,0.5,,none,0.0,3418,0.8,none,none,,,,,,,,
