run_id,ts_ms,event_type,frame_id,participant_id,lighting,background,distance_m,gesture_true,gesture_pred,confidence,stable_ms,threshold,command_sent,command_block_reason,drone_state,battery_pct,height_cm,command_ts_ms,ack_ts_ms,drone_motion_ts_ms,e2e_latency_ms,notes
20260207_010832,1770448118318,frame,53,P1,normal,clean,0.5,,none,0.0,2877,0.8,none,none,,,,,,,,
20260207_010832,1770448118364,frame,54,P1,normal,clean,0.5,,none,0.0,2923,0.8,none,none,,,,,,,,
20260207_010832,1770448118396,frame,55,P1,normal,clean,0.5,,none,0.0,2955,0.8,none,none,,,,,,,,
20260207_010832,1770448118427,frame,56,P1,normal,clean,0.5,,none,0.0,2986,0.8,none,none,,,,,,,,
20260207_010832,1770448118452,frame,57,P1,normal,clean,0.5,,none,0.0,3011,0.8,none,none,,,,,,,,
20260207_010832,1770448118482,frame,58,P1,normal,clean,0.5,,none,0.0,3041,0.8,none,none,,,,,,,,
20260207_010832,1770448118514,frame,59,P1,normal,clean,0.5,,none,0.0,3073,0.8,none,none,,,,,,,,
20260207_010832,1770448118547,frame,60,P1,normal,clean,0.5,,none,0.0,3106,0.8,none,none,,,,,,,,
20260207_010832,1770448118579,frame,61,P1,normal,clean,0.5,,none,0.0,3138,0.8,none,none,,,,,,,,
20260207_010832,1770448118610,frame,62,P1,normal,clean,0.5,,none,0.0,3169,0.8,none,none,,,,,,,,
20260207_010832,1770448118642,frame,63,P1,normal,clean,0.5,,none,0.0,3201,0.8,none,none,,,,,,,,
20260207_010832,1770448118675,frame,64,P1,normal,clean,0.5,,none,0.0,3234,0.8,none,none,,,,,,,,
20260207_010832,1770448118708,frame,65,P1,normal,clean,0.5,,none,0.0,3267,0.8,none,none,,,,,,,,
20260207_010832,1770448118754,frame,66,P1,normal,clean,0.5,,none,0.0,3313,0.8,none,none,,,,,,,,
20260207_010832,1770448118801,frame,67,P1,normal,clean,0.5,,none,0.0,3360,0.8,none,none,,,,,,,,
20260207_010832,1770448118832,frame,68,P1,normal,clean,0.5,,none,0.0,3391,0.8,none,none,,,,,,,,
20260207_010832,1770448118863,frame,69,P1,normal,clean,0.5,,none,0.0,3422,0.8,none,none,,,,,,,,
20260207_010832,1770448118894,frame,70,P1,normal,clean,0.5,,none,0.0,3453,0.8,none,none,,,,,,,,
20260207_010832,1770448118925,frame,71,P1,normal,clean,0.5,,none,0.0,3484,0.8,none,none,,,,,,,,
20260207_010832,1770448118956,frame,72,P1,normal,clean,0.5,,none,0.0,3515,0.8,none,none,,,,,,,,
20260207_010832,1770448118987,frame,73,P1,normal,clean,0.5,,none,0.0,3546,0.8,none,none,,,,,,,,
20260207_010832,1770448119018,frame,74,P1,normal,clean,0.5,,none,0.0,3577,0.8,none,none,,,,,,,,
20260207_010832,1770448119049,frame,75,P1,normal,clean,0.5,,none,0.0,3608,0.8,none,none,,,,,,,,
20260207_010832,1770448119080,frame,76,P1,normal,clean,0.5,,none,0.0,3639,0.8,none,none,,,,,,,,
20260207_010832,1770448119112,frame,77,P1,normal,clean,0.5,,none,0.0,3671,0.8,none,none,,,,,,,,
20260207_010832,1770448119158,frame,78,P1,normal,clean,0.5,,none,0.0,3717,0.8,none,none,,,,,,,,
20260207_010832,1770448119193,frame,79,P1,normal,clean,0.5,,none,0.0,3752,0.8,none,none,,,,,,,,
20260207_010832,1770448119225,frame,80,P1,normal,clean,0.5,,none,0.0,3784,0.8,none,none,,,,,,,,
20260207_010832,1770448119257,frame,81,P1,normal,clean,0.5,,none,0.0,3816,0.8,none,none,,,,,,,,
20260207_010832,1770448119290,frame,82,P1,normal,clean,0.5,,none,0.0,3849,0.8,none,none,,,,,,,,
20260207_010832,1770448119321,frame,83,P1,normal,clean,0.5,,none,0.0,3880,0.8,none,none,,,,,,,,
20260207_010832,1770448119354,frame,84,P1,normal,clean,0.5,,none,0.0,3913,0.8,none,none,,,,,,,,
20260207_010832,1770448119385,frame,85,P1,normal,clean,0.5,,none,0.0,3944,0.8,none,none,,,,,,,,
20260207_010832,1770448119417,frame,86,P1,normal,clean,0.5,,none,0.0,3976,0.8,none,none,,,,,,,,
20260207_010832,1770448119445,frame,87,P1,normal,clean,0.5,,none,0.0,4004,0.8,none,none,,,,,,,,
20260207_010832,1770448119486,frame,88,P1,normal,clean,0.5,,none,0.0,4045,0.8,none,none,,,,,,,,
20260207_010832,1770448119518,frame,89,P1,normal,clean,0.5,,none,0.0,4077,0.8,none,none,,,,,,,,
20260207_010832,1770448119564,frame,90,P1,normal,clean,0.5,,none,0.0,4123,0.8,none,none,,,,,,,,
20260207_010832,1770448119596,frame,91,P1,normal,clean,0.5,,none,0.0,4155,0.8,none,none,,,,,,,,
20260207_010832,1770448119627,frame,92,P1,normal,clean,0.5,,none,0.0,4186,0.8,none,none,,,,,,,,
